2025/10/05 07:16:29 [crit] 51949#51949: *354 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 172.70.188.82, server: py-sites.com, request: "GET /new4.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/new4.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:29 [crit] 51949#51949: *413 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 172.70.93.48, server: py-sites.com, request: "GET /031.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/031.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:29 [crit] 51949#51949: *415 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 108.162.227.54, server: py-sites.com, request: "GET /goat.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/goat.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:29 [crit] 51949#51949: *386 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 162.158.189.164, server: py-sites.com, request: "GET /we.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/we.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:30 [crit] 51949#51949: *371 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 172.70.142.22, server: py-sites.com, request: "GET /aa.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/aa.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:30 [crit] 51949#51949: *413 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 172.70.93.48, server: py-sites.com, request: "GET /gmo.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/gmo.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:30 [crit] 51949#51949: *388 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 162.158.106.183, server: py-sites.com, request: "GET /gm.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/gm.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:30 [crit] 51949#51949: *421 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 162.158.88.8, server: py-sites.com, request: "GET /eauu.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/eauu.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:30 [crit] 51949#51949: *413 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 172.70.93.48, server: py-sites.com, request: "GET /2.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/2.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:30 [crit] 51949#51949: *424 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 172.71.81.94, server: py-sites.com, request: "GET /CLA.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/CLA.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:31 [crit] 51949#51949: *384 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 172.69.165.15, server: py-sites.com, request: "GET /wpc.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/wpc.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:31 [crit] 51949#51949: *421 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 162.158.88.8, server: py-sites.com, request: "GET /lala.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/lala.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:31 [crit] 51949#51949: *413 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 172.70.93.48, server: py-sites.com, request: "GET /dfre.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/dfre.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:31 [crit] 51949#51949: *371 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 172.70.142.22, server: py-sites.com, request: "GET /file3.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/file3.php", host: "admin-filament.dev-vue.com"
